image_id,dataset,class_id,class_name,image_path,split,bbox_x1y1x2y2
5350,voc,6.0,car,voc\raw\005350.jpg,eval,"[85, 140, 400, 249]"
5352,voc,11.0,dog,voc\raw\005352.jpg,eval,"[137, 97, 237, 291]"
5370,voc,3.0,boat,voc\raw\005370.jpg,eval,"[260, 156, 351, 178]"
5405,voc,14.0,person,voc\raw\005405.jpg,eval,"[71, 151, 276, 401]"
5406,voc,0.0,aeroplane,voc\raw\005406.jpg,eval,"[172, 126, 235, 187]"
5408,voc,11.0,dog,voc\raw\005408.jpg,eval,"[87, 113, 335, 269]"
5418,voc,9.0,cow,voc\raw\005418.jpg,eval,"[216, 97, 432, 312]"
5584,voc,6.0,car,voc\raw\005584.jpg,eval,"[334, 192, 488, 319]"
5586,voc,7.0,cat,voc\raw\005586.jpg,eval,"[116, 107, 212, 301]"
5588,voc,6.0,car,voc\raw\005588.jpg,eval,"[150, 223, 266, 311]"
5592,voc,6.0,car,voc\raw\005592.jpg,eval,"[122, 135, 277, 207]"
5640,voc,6.0,car,voc\raw\005640.jpg,eval,"[107, 188, 245, 271]"
5655,voc,0.0,aeroplane,voc\raw\005655.jpg,eval,"[134, 180, 287, 230]"
5676,voc,15.0,pottedplant,voc\raw\005676.jpg,eval,"[134, 32, 388, 285]"
5685,voc,18.0,train,voc\raw\005685.jpg,eval,"[48, 130, 300, 451]"
5699,voc,3.0,boat,voc\raw\005699.jpg,eval,"[155, 217, 346, 310]"
5705,voc,3.0,boat,voc\raw\005705.jpg,eval,"[62, 16, 246, 408]"
5718,voc,8.0,chair,voc\raw\005718.jpg,eval,"[33, 233, 160, 385]"
5742,voc,3.0,boat,voc\raw\005742.jpg,eval,"[422, 226, 472, 254]"
5769,voc,7.0,cat,voc\raw\005769.jpg,eval,"[68, 162, 497, 343]"
5780,voc,14.0,person,voc\raw\005780.jpg,eval,"[213, 111, 304, 197]"
5817,voc,15.0,pottedplant,voc\raw\005817.jpg,eval,"[252, 2, 500, 370]"
5828,voc,0.0,aeroplane,voc\raw\005828.jpg,eval,"[86, 62, 443, 210]"
5831,voc,6.0,car,voc\raw\005831.jpg,eval,"[36, 147, 465, 344]"
5851,voc,18.0,train,voc\raw\005851.jpg,eval,"[223, 155, 316, 190]"
5868,voc,6.0,car,voc\raw\005868.jpg,eval,"[19, 134, 488, 324]"
5878,voc,13.0,motorbike,voc\raw\005878.jpg,eval,"[100, 92, 323, 222]"
5909,voc,2.0,bird,voc\raw\005909.jpg,eval,"[152, 124, 291, 333]"
5912,voc,2.0,bird,voc\raw\005912.jpg,eval,"[245, 71, 345, 284]"
5947,voc,16.0,sheep,voc\raw\005947.jpg,eval,"[90, 26, 323, 330]"
5960,voc,7.0,cat,voc\raw\005960.jpg,eval,"[94, 284, 166, 370]"
6027,voc,8.0,chair,voc\raw\006027.jpg,eval,"[150, 203, 198, 344]"
6111,voc,9.0,cow,voc\raw\006111.jpg,eval,"[111, 89, 472, 301]"
6134,voc,12.0,horse,voc\raw\006134.jpg,eval,"[125, 99, 442, 318]"
6135,voc,18.0,train,voc\raw\006135.jpg,eval,"[221, 143, 266, 183]"
6153,voc,18.0,train,voc\raw\006153.jpg,eval,"[242, 145, 306, 202]"
6175,voc,14.0,person,voc\raw\006175.jpg,eval,"[207, 88, 295, 199]"
6208,voc,0.0,aeroplane,voc\raw\006208.jpg,eval,"[2, 106, 499, 266]"
6223,voc,6.0,car,voc\raw\006223.jpg,eval,"[128, 90, 426, 266]"
6260,voc,7.0,cat,voc\raw\006260.jpg,eval,"[100, 56, 500, 233]"
6264,voc,2.0,bird,voc\raw\006264.jpg,eval,"[193, 38, 339, 348]"
6282,voc,14.0,person,voc\raw\006282.jpg,eval,"[119, 98, 312, 334]"
6301,voc,6.0,car,voc\raw\006301.jpg,eval,"[408, 308, 453, 326]"
6305,voc,7.0,cat,voc\raw\006305.jpg,eval,"[205, 77, 429, 375]"
6314,voc,19.0,tvmonitor,voc\raw\006314.jpg,eval,"[103, 114, 354, 373]"
6337,voc,11.0,dog,voc\raw\006337.jpg,eval,"[55, 111, 418, 318]"
6350,voc,0.0,aeroplane,voc\raw\006350.jpg,eval,"[20, 68, 454, 228]"
6377,voc,18.0,train,voc\raw\006377.jpg,eval,"[79, 117, 391, 282]"
6382,voc,12.0,horse,voc\raw\006382.jpg,eval,"[3, 62, 295, 331]"
6404,voc,9.0,cow,voc\raw\006404.jpg,eval,"[121, 232, 176, 270]"
6437,voc,5.0,bus,voc\raw\006437.jpg,eval,"[164, 147, 281, 180]"
6456,voc,11.0,dog,voc\raw\006456.jpg,eval,"[48, 36, 373, 313]"
6468,voc,18.0,train,voc\raw\006468.jpg,eval,"[199, 129, 358, 247]"
6523,voc,0.0,aeroplane,voc\raw\006523.jpg,eval,"[189, 186, 312, 230]"
6538,voc,18.0,train,voc\raw\006538.jpg,eval,"[119, 94, 308, 258]"
6543,voc,2.0,bird,voc\raw\006543.jpg,eval,"[174, 25, 309, 160]"
6549,voc,3.0,boat,voc\raw\006549.jpg,eval,"[176, 20, 247, 68]"
6553,voc,8.0,chair,voc\raw\006553.jpg,eval,"[160, 219, 351, 486]"
6587,voc,14.0,person,voc\raw\006587.jpg,eval,"[213, 31, 288, 198]"
6619,voc,0.0,aeroplane,voc\raw\006619.jpg,eval,"[110, 128, 222, 195]"
6636,voc,0.0,aeroplane,voc\raw\006636.jpg,eval,"[26, 75, 355, 238]"
6643,voc,2.0,bird,voc\raw\006643.jpg,eval,"[180, 39, 452, 375]"
6657,voc,7.0,cat,voc\raw\006657.jpg,eval,"[190, 72, 341, 269]"
6687,voc,4.0,bottle,voc\raw\006687.jpg,eval,"[358, 2, 426, 103]"
6703,voc,14.0,person,voc\raw\006703.jpg,eval,"[89, 102, 223, 337]"
6730,voc,18.0,train,voc\raw\006730.jpg,eval,"[5, 174, 465, 338]"
6736,voc,6.0,car,voc\raw\006736.jpg,eval,"[102, 170, 282, 241]"
6747,voc,13.0,motorbike,voc\raw\006747.jpg,eval,"[139, 3, 341, 334]"
6814,voc,19.0,tvmonitor,voc\raw\006814.jpg,eval,"[1, 214, 471, 375]"
6825,voc,2.0,bird,voc\raw\006825.jpg,eval,"[150, 54, 447, 278]"
6838,voc,14.0,person,voc\raw\006838.jpg,eval,"[230, 35, 500, 332]"
6952,voc,2.0,bird,voc\raw\006952.jpg,eval,"[161, 137, 256, 197]"
6995,voc,8.0,chair,voc\raw\006995.jpg,eval,"[243, 174, 339, 339]"
7029,voc,1.0,bicycle,voc\raw\007029.jpg,eval,"[372, 129, 500, 323]"
7050,voc,7.0,cat,voc\raw\007050.jpg,eval,"[135, 93, 310, 332]"
7084,voc,2.0,bird,voc\raw\007084.jpg,eval,"[157, 109, 389, 315]"
7097,voc,0.0,aeroplane,voc\raw\007097.jpg,eval,"[31, 113, 422, 216]"
7123,voc,18.0,train,voc\raw\007123.jpg,eval,"[86, 121, 281, 277]"
7174,voc,13.0,motorbike,voc\raw\007174.jpg,eval,"[238, 186, 320, 271]"
7197,voc,7.0,cat,voc\raw\007197.jpg,eval,"[92, 57, 364, 334]"
7210,voc,19.0,tvmonitor,voc\raw\007210.jpg,eval,"[90, 1, 413, 156]"
7224,voc,18.0,train,voc\raw\007224.jpg,eval,"[144, 107, 291, 221]"
7249,voc,7.0,cat,voc\raw\007249.jpg,eval,"[74, 54, 352, 345]"
7274,voc,0.0,aeroplane,voc\raw\007274.jpg,eval,"[1, 108, 497, 264]"
7318,voc,14.0,person,voc\raw\007318.jpg,eval,"[21, 23, 46, 93]"
7330,voc,14.0,person,voc\raw\007330.jpg,eval,"[124, 14, 487, 330]"
7363,voc,6.0,car,voc\raw\007363.jpg,eval,"[32, 98, 419, 264]"
7419,voc,7.0,cat,voc\raw\007419.jpg,eval,"[172, 66, 479, 339]"
7424,voc,6.0,car,voc\raw\007424.jpg,eval,"[90, 61, 451, 270]"
7481,voc,2.0,bird,voc\raw\007481.jpg,eval,"[61, 53, 362, 317]"
7489,voc,11.0,dog,voc\raw\007489.jpg,eval,"[198, 42, 491, 372]"
7523,voc,2.0,bird,voc\raw\007523.jpg,eval,"[248, 51, 498, 142]"
7551,voc,1.0,bicycle,voc\raw\007551.jpg,eval,"[49, 65, 252, 485]"
7603,voc,12.0,horse,voc\raw\007603.jpg,eval,"[206, 177, 337, 291]"
7612,voc,11.0,dog,voc\raw\007612.jpg,eval,"[94, 189, 258, 500]"
7618,voc,14.0,person,voc\raw\007618.jpg,eval,"[33, 51, 202, 500]"
7654,voc,0.0,aeroplane,voc\raw\007654.jpg,eval,"[259, 78, 400, 247]"
7663,voc,6.0,car,voc\raw\007663.jpg,eval,"[49, 94, 461, 296]"
7672,voc,17.0,sofa,voc\raw\007672.jpg,eval,"[1, 166, 128, 316]"
7678,voc,2.0,bird,voc\raw\007678.jpg,eval,"[78, 83, 420, 181]"
7679,voc,1.0,bicycle,voc\raw\007679.jpg,eval,"[26, 236, 232, 325]"
7702,voc,19.0,tvmonitor,voc\raw\007702.jpg,eval,"[381, 206, 460, 283]"
7743,voc,3.0,boat,voc\raw\007743.jpg,eval,"[116, 149, 218, 275]"
7758,voc,7.0,cat,voc\raw\007758.jpg,eval,"[54, 50, 196, 215]"
7772,voc,9.0,cow,voc\raw\007772.jpg,eval,"[149, 87, 321, 270]"
7847,voc,2.0,bird,voc\raw\007847.jpg,eval,"[170, 110, 465, 294]"
7853,voc,2.0,bird,voc\raw\007853.jpg,eval,"[86, 177, 350, 452]"
7864,voc,0.0,aeroplane,voc\raw\007864.jpg,eval,"[22, 64, 148, 148]"
7876,voc,2.0,bird,voc\raw\007876.jpg,eval,"[226, 181, 316, 308]"
7889,voc,14.0,person,voc\raw\007889.jpg,eval,"[290, 64, 424, 375]"
7899,voc,4.0,bottle,voc\raw\007899.jpg,eval,"[227, 25, 255, 112]"
7910,voc,14.0,person,voc\raw\007910.jpg,eval,"[316, 18, 465, 375]"
7914,voc,2.0,bird,voc\raw\007914.jpg,eval,"[62, 114, 352, 414]"
7954,voc,11.0,dog,voc\raw\007954.jpg,eval,"[28, 111, 380, 212]"
7968,voc,11.0,dog,voc\raw\007968.jpg,eval,"[132, 1, 341, 287]"
8029,voc,15.0,pottedplant,voc\raw\008029.jpg,eval,"[134, 14, 258, 195]"
8032,voc,2.0,bird,voc\raw\008032.jpg,eval,"[166, 67, 472, 266]"
8037,voc,6.0,car,voc\raw\008037.jpg,eval,"[147, 50, 461, 234]"
8049,voc,19.0,tvmonitor,voc\raw\008049.jpg,eval,"[159, 15, 392, 255]"
8075,voc,11.0,dog,voc\raw\008075.jpg,eval,"[1, 64, 298, 375]"
8085,voc,2.0,bird,voc\raw\008085.jpg,eval,"[54, 173, 100, 219]"
8093,voc,6.0,car,voc\raw\008093.jpg,eval,"[1, 284, 84, 375]"
8121,voc,19.0,tvmonitor,voc\raw\008121.jpg,eval,"[77, 18, 243, 255]"
8144,voc,8.0,chair,voc\raw\008144.jpg,eval,"[102, 238, 317, 450]"
8168,voc,2.0,bird,voc\raw\008168.jpg,eval,"[34, 124, 242, 243]"
8191,voc,12.0,horse,voc\raw\008191.jpg,eval,"[204, 167, 280, 227]"
8211,voc,14.0,person,voc\raw\008211.jpg,eval,"[78, 182, 282, 500]"
8222,voc,11.0,dog,voc\raw\008222.jpg,eval,"[49, 98, 276, 422]"
8226,voc,2.0,bird,voc\raw\008226.jpg,eval,"[82, 1, 214, 165]"
8235,voc,18.0,train,voc\raw\008235.jpg,eval,"[48, 127, 337, 284]"
8299,voc,9.0,cow,voc\raw\008299.jpg,eval,"[113, 89, 304, 401]"
8326,voc,0.0,aeroplane,voc\raw\008326.jpg,eval,"[19, 102, 479, 231]"
8329,voc,6.0,car,voc\raw\008329.jpg,eval,"[54, 141, 369, 233]"
8403,voc,7.0,cat,voc\raw\008403.jpg,eval,"[229, 17, 499, 385]"
8425,voc,11.0,dog,voc\raw\008425.jpg,eval,"[322, 258, 496, 341]"
8438,voc,2.0,bird,voc\raw\008438.jpg,eval,"[215, 137, 377, 287]"
8442,voc,7.0,cat,voc\raw\008442.jpg,eval,"[231, 70, 387, 221]"
8443,voc,2.0,bird,voc\raw\008443.jpg,eval,"[206, 98, 393, 310]"
8454,voc,3.0,boat,voc\raw\008454.jpg,eval,"[2, 249, 375, 500]"
8483,voc,6.0,car,voc\raw\008483.jpg,eval,"[202, 137, 348, 186]"
8492,voc,18.0,train,voc\raw\008492.jpg,eval,"[153, 69, 496, 243]"
8494,voc,5.0,bus,voc\raw\008494.jpg,eval,"[210, 143, 296, 230]"
8512,voc,11.0,dog,voc\raw\008512.jpg,eval,"[209, 106, 318, 207]"
8519,voc,2.0,bird,voc\raw\008519.jpg,eval,"[125, 41, 479, 282]"
8556,voc,8.0,chair,voc\raw\008556.jpg,eval,"[284, 100, 500, 333]"
8606,voc,11.0,dog,voc\raw\008606.jpg,eval,"[114, 75, 348, 360]"
8635,voc,2.0,bird,voc\raw\008635.jpg,eval,"[154, 70, 479, 251]"
8647,voc,14.0,person,voc\raw\008647.jpg,eval,"[1, 2, 465, 375]"
8653,voc,12.0,horse,voc\raw\008653.jpg,eval,"[137, 27, 312, 454]"
8654,voc,2.0,bird,voc\raw\008654.jpg,eval,"[40, 116, 259, 257]"
8690,voc,14.0,person,voc\raw\008690.jpg,eval,"[147, 14, 337, 267]"
8716,voc,6.0,car,voc\raw\008716.jpg,eval,"[196, 93, 361, 207]"
8720,voc,7.0,cat,voc\raw\008720.jpg,eval,"[93, 235, 250, 386]"
8727,voc,6.0,car,voc\raw\008727.jpg,eval,"[3, 249, 375, 500]"
8756,voc,7.0,cat,voc\raw\008756.jpg,eval,"[210, 121, 289, 174]"
8776,voc,2.0,bird,voc\raw\008776.jpg,eval,"[160, 38, 296, 314]"
8796,voc,2.0,bird,voc\raw\008796.jpg,eval,"[189, 155, 289, 203]"
8809,voc,7.0,cat,voc\raw\008809.jpg,eval,"[38, 40, 443, 221]"
8823,voc,17.0,sofa,voc\raw\008823.jpg,eval,"[58, 114, 500, 290]"
8826,voc,6.0,car,voc\raw\008826.jpg,eval,"[346, 188, 500, 336]"
8847,voc,0.0,aeroplane,voc\raw\008847.jpg,eval,"[115, 45, 292, 270]"
8858,voc,2.0,bird,voc\raw\008858.jpg,eval,"[209, 60, 378, 302]"
8872,voc,14.0,person,voc\raw\008872.jpg,eval,"[130, 126, 244, 270]"
8878,voc,18.0,train,voc\raw\008878.jpg,eval,"[173, 138, 383, 196]"
8890,voc,11.0,dog,voc\raw\008890.jpg,eval,"[110, 154, 358, 249]"
8926,voc,2.0,bird,voc\raw\008926.jpg,eval,"[231, 98, 370, 313]"
8939,voc,6.0,car,voc\raw\008939.jpg,eval,"[409, 233, 500, 312]"
8955,voc,19.0,tvmonitor,voc\raw\008955.jpg,eval,"[61, 160, 307, 362]"
8978,voc,6.0,car,voc\raw\008978.jpg,eval,"[212, 146, 491, 358]"
8988,voc,18.0,train,voc\raw\008988.jpg,eval,"[2, 95, 375, 329]"
8995,voc,1.0,bicycle,voc\raw\008995.jpg,eval,"[31, 381, 121, 439]"
9029,voc,6.0,car,voc\raw\009029.jpg,eval,"[49, 46, 280, 147]"
9037,voc,5.0,bus,voc\raw\009037.jpg,eval,"[325, 166, 500, 257]"
9042,voc,11.0,dog,voc\raw\009042.jpg,eval,"[116, 92, 406, 194]"
9059,voc,5.0,bus,voc\raw\009059.jpg,eval,"[97, 85, 314, 187]"
9112,voc,11.0,dog,voc\raw\009112.jpg,eval,"[35, 57, 361, 298]"
9162,voc,8.0,chair,voc\raw\009162.jpg,eval,"[220, 64, 461, 331]"
9168,voc,11.0,dog,voc\raw\009168.jpg,eval,"[151, 64, 387, 333]"
9195,voc,11.0,dog,voc\raw\009195.jpg,eval,"[101, 51, 257, 419]"
9246,voc,2.0,bird,voc\raw\009246.jpg,eval,"[97, 36, 354, 206]"
9268,voc,11.0,dog,voc\raw\009268.jpg,eval,"[127, 123, 369, 377]"
9269,voc,6.0,car,voc\raw\009269.jpg,eval,"[100, 167, 404, 327]"
9272,voc,0.0,aeroplane,voc\raw\009272.jpg,eval,"[14, 69, 487, 219]"
9296,voc,14.0,person,voc\raw\009296.jpg,eval,"[125, 155, 206, 375]"
9325,voc,19.0,tvmonitor,voc\raw\009325.jpg,eval,"[118, 1, 262, 149]"
9326,voc,6.0,car,voc\raw\009326.jpg,eval,"[101, 109, 314, 211]"
9429,voc,9.0,cow,voc\raw\009429.jpg,eval,"[205, 197, 316, 240]"
9445,voc,19.0,tvmonitor,voc\raw\009445.jpg,eval,"[89, 57, 203, 143]"
9446,voc,19.0,tvmonitor,voc\raw\009446.jpg,eval,"[15, 47, 252, 298]"
9466,voc,8.0,chair,voc\raw\009466.jpg,eval,"[157, 220, 398, 436]"
9472,voc,0.0,aeroplane,voc\raw\009472.jpg,eval,"[160, 78, 496, 220]"
9476,voc,0.0,aeroplane,voc\raw\009476.jpg,eval,"[47, 114, 479, 278]"
9488,voc,2.0,bird,voc\raw\009488.jpg,eval,"[124, 89, 334, 404]"
9508,voc,18.0,train,voc\raw\009508.jpg,eval,"[175, 318, 228, 385]"
9523,voc,0.0,aeroplane,voc\raw\009523.jpg,eval,"[125, 150, 231, 252]"
9551,voc,14.0,person,voc\raw\009551.jpg,eval,"[214, 126, 426, 359]"
9566,voc,2.0,bird,voc\raw\009566.jpg,eval,"[146, 150, 304, 232]"
9588,voc,18.0,train,voc\raw\009588.jpg,eval,"[1, 144, 401, 228]"
9619,voc,11.0,dog,voc\raw\009619.jpg,eval,"[210, 137, 306, 251]"
9623,voc,6.0,car,voc\raw\009623.jpg,eval,"[149, 52, 454, 232]"
9681,voc,0.0,aeroplane,voc\raw\009681.jpg,eval,"[6, 94, 442, 262]"
9685,voc,5.0,bus,voc\raw\009685.jpg,eval,"[53, 147, 488, 357]"
9700,voc,16.0,sheep,voc\raw\009700.jpg,eval,"[140, 88, 387, 242]"
9729,voc,6.0,car,voc\raw\009729.jpg,eval,"[104, 61, 373, 259]"
9738,voc,14.0,person,voc\raw\009738.jpg,eval,"[187, 255, 311, 474]"
9743,voc,7.0,cat,voc\raw\009743.jpg,eval,"[150, 165, 342, 220]"
9785,voc,6.0,car,voc\raw\009785.jpg,eval,"[75, 63, 394, 320]"
9805,voc,7.0,cat,voc\raw\009805.jpg,eval,"[97, 133, 392, 276]"
9807,voc,12.0,horse,voc\raw\009807.jpg,eval,"[191, 61, 474, 332]"
9825,voc,8.0,chair,voc\raw\009825.jpg,eval,"[90, 280, 144, 359]"
9834,voc,6.0,car,voc\raw\009834.jpg,eval,"[88, 75, 449, 280]"
9852,voc,7.0,cat,voc\raw\009852.jpg,eval,"[153, 121, 482, 375]"
9868,voc,14.0,person,voc\raw\009868.jpg,eval,"[73, 139, 234, 415]"
9896,voc,7.0,cat,voc\raw\009896.jpg,eval,"[139, 134, 372, 323]"
9913,voc,6.0,car,voc\raw\009913.jpg,eval,"[40, 82, 447, 261]"
8173,voc,,train,voc\raw\008173.jpg,debug,"[112, 150, 500, 237]"
8927,voc,,cow,voc\raw\008927.jpg,debug,"[203, 238, 266, 317]"
5803,voc,,diningtable,voc\raw\005803.jpg,debug,"[67, 156, 433, 273]"
39,voc,,tvmonitor,voc\raw\000039.jpg,debug,"[156, 89, 344, 279]"
1686,voc,,person,voc\raw\001686.jpg,debug,"[112, 168, 206, 500]"
5544,voc,,train,voc\raw\005544.jpg,debug,"[79, 188, 288, 310]"
3784,voc,,bicycle,voc\raw\003784.jpg,debug,"[32, 232, 311, 407]"
6304,voc,,boat,voc\raw\006304.jpg,debug,"[321, 197, 357, 252]"
158,voc,,bird,voc\raw\000158.jpg,debug,"[196, 83, 267, 207]"
9571,voc,,aeroplane,voc\raw\009571.jpg,debug,"[88, 243, 249, 302]"
4263,voc,,bird,voc\raw\004263.jpg,debug,"[76, 112, 366, 328]"
9735,voc,,chair,voc\raw\009735.jpg,debug,"[54, 365, 100, 429]"
2260,voc,,motorbike,voc\raw\002260.jpg,debug,"[107, 61, 447, 287]"
605,voc,,car,voc\raw\000605.jpg,debug,"[321, 175, 386, 192]"
12,voc,,car,voc\raw\000012.jpg,debug,"[156, 97, 351, 270]"
6335,voc,,bottle,voc\raw\006335.jpg,debug,"[290, 28, 367, 298]"
7467,voc,,train,voc\raw\007467.jpg,debug,"[2, 124, 284, 208]"
8923,voc,,car,voc\raw\008923.jpg,debug,"[15, 31, 366, 176]"
6070,voc,,bird,voc\raw\006070.jpg,debug,"[1, 179, 338, 500]"
9350,voc,,car,voc\raw\009350.jpg,debug,"[8, 289, 336, 475]"
6136,voc,,sheep,voc\raw\006136.jpg,debug,"[54, 183, 166, 262]"
8919,voc,,horse,voc\raw\008919.jpg,debug,"[87, 79, 249, 205]"
6252,voc,,dog,voc\raw\006252.jpg,debug,"[136, 86, 486, 303]"
9348,voc,,aeroplane,voc\raw\009348.jpg,debug,"[145, 90, 363, 209]"
9185,voc,,dog,voc\raw\009185.jpg,debug,"[140, 64, 433, 322]"
6219,voc,,dog,voc\raw\006219.jpg,debug,"[186, 96, 365, 312]"
1273,voc,,bird,voc\raw\001273.jpg,debug,"[53, 132, 392, 419]"
563,voc,,boat,voc\raw\000563.jpg,debug,"[164, 165, 450, 210]"
9524,voc,,person,voc\raw\009524.jpg,debug,"[316, 84, 376, 193]"
6067,voc,,aeroplane,voc\raw\006067.jpg,debug,"[41, 184, 291, 257]"
5407,voc,,train,voc\raw\005407.jpg,debug,"[157, 234, 182, 266]"
7863,voc,,cat,voc\raw\007863.jpg,debug,"[201, 140, 440, 296]"
6162,voc,,aeroplane,voc\raw\006162.jpg,debug,"[38, 100, 445, 215]"
9754,voc,,person,voc\raw\009754.jpg,debug,"[178, 124, 421, 328]"
1934,voc,,cat,voc\raw\001934.jpg,debug,"[36, 55, 239, 262]"
867,voc,,pottedplant,voc\raw\000867.jpg,debug,"[172, 96, 230, 191]"
6470,voc,,bird,voc\raw\006470.jpg,debug,"[192, 133, 287, 324]"
9707,voc,,cat,voc\raw\009707.jpg,debug,"[79, 130, 274, 249]"
7921,voc,,car,voc\raw\007921.jpg,debug,"[58, 257, 234, 351]"
6947,voc,,tvmonitor,voc\raw\006947.jpg,debug,"[152, 81, 428, 347]"
