dataset,model,method,image_id,target,sigma,repeat,seed,status,spearman,top10_jaccard,original_pred,perturbed_pred,prediction_preserved,original_target_score,perturbed_target_score,target_score_abs_delta,perturbation_mae_pixel,attribution_time_ms
voc,resnet50,gradcam,3784,1,0.005,2,4988815491858760642,valid,0.9939410448685303,0.878345498783455,1,1,True,0.8706156611442566,0.8743976950645447,0.003782033920288086,0.003942861687391996,7.85874800021702
voc,resnet50,gradcam,3784,1,0.005,3,4107072592214049901,valid,0.9736714118375066,0.8475699558173785,1,1,True,0.8706156611442566,0.8648715615272522,0.0057440996170043945,0.003928969614207745,7.854008999856887
voc,resnet50,gradcam,3784,1,0.005,4,2770030334258850844,valid,0.993773730863757,0.8960891743812582,1,1,True,0.8706156611442566,0.8685321807861328,0.0020834803581237793,0.003948383964598179,7.85532100007913
voc,resnet50,gradcam,6304,3,0.005,0,7830137365422260441,valid,0.9922869341603124,0.9724842767295597,3,3,True,0.9108566641807556,0.8996217250823975,0.011234939098358154,0.0039367470890283585,7.743903000118735
voc,resnet50,gradcam,6304,3,0.005,1,4661326768319657430,valid,0.9888191736430675,0.9570982839313572,3,3,True,0.9108566641807556,0.9049469232559204,0.005909740924835205,0.003948709461838007,7.864620999953331
voc,resnet50,gradcam,6304,3,0.005,2,6619020526136302124,valid,0.9880647446626025,0.9861468434593311,3,3,True,0.9108566641807556,0.9109789133071899,0.00012224912643432617,0.003933782689273357,7.8448969998135
voc,resnet50,gradcam,6304,3,0.005,3,6800945400057756425,valid,0.9659421246612705,0.9697742885181551,3,3,True,0.9108566641807556,0.9058250784873962,0.005031585693359375,0.003943027462810278,7.864429000164819
voc,resnet50,gradcam,6304,3,0.005,4,7042581768829889240,valid,0.9826482661955545,0.9806591671600553,3,3,True,0.9108566641807556,0.9086573123931885,0.0021993517875671387,0.0039486452005803585,7.876694000060525
voc,resnet50,gradcam,158,2,0.005,0,3522680649187379204,valid,0.9385544429406942,0.8612759643916914,2,2,True,0.7229312658309937,0.7272781729698181,0.004346907138824463,0.003991131670773029,7.731752999916353
voc,resnet50,gradcam,158,2,0.005,1,419294351200179885,valid,0.9526845379418268,0.9457153935633966,2,2,True,0.7229312658309937,0.7011276483535767,0.021803617477416992,0.003987189847975969,7.8480200004378275
voc,resnet50,gradcam,158,2,0.005,2,3028218364960125082,valid,0.9488011091956138,0.8441749356854098,2,2,True,0.7229312658309937,0.7336245775222778,0.01069331169128418,0.003988075070083141,8.134509000228718
voc,resnet50,gradcam,158,2,0.005,3,6052761022673377132,valid,0.9276659059037566,0.8882408278457197,2,2,True,0.7229312658309937,0.7144684791564941,0.008462786674499512,0.0039986358024179935,7.877113000176905
voc,resnet50,gradcam,158,2,0.005,4,3347453041863134171,valid,0.9473170986749334,0.8779940119760479,2,2,True,0.7229312658309937,0.731842577457428,0.008911311626434326,0.003982962109148502,7.913436999842816
voc,resnet50,gradcam,9571,0,0.005,0,2590450077393174903,valid,0.9019801254004891,0.827052612415802,3,3,True,0.8506610989570618,0.8246884346008301,0.02597266435623169,0.003983283881098032,7.781652999710786
voc,resnet50,gradcam,9571,0,0.005,1,7132724899960905381,valid,0.844117990156553,0.8797527626896423,3,3,True,0.8506610989570618,0.8343582153320312,0.016302883625030518,0.0039848992601037025,7.86551999999574
voc,resnet50,gradcam,9571,0,0.005,2,1120045858359378571,valid,0.8622039044677727,0.8772914328469884,3,3,True,0.8506610989570618,0.7862915992736816,0.06436949968338013,0.003979082219302654,7.8805939997437235
voc,resnet50,gradcam,9571,0,0.005,3,3030323471833644395,valid,0.8806041806434194,0.9529091262891614,3,3,True,0.8506610989570618,0.8346890211105347,0.0159720778465271,0.003983946982771158,7.891709999967134
voc,resnet50,gradcam,9571,0,0.005,4,3981683401082662910,valid,0.8612097845554435,0.8567992599444958,3,3,True,0.8506610989570618,0.8662915825843811,0.015630483627319336,0.0039966232143342495,7.960536000155116
voc,resnet50,gradcam,4263,2,0.005,0,1604950784437852059,valid,0.9980502524327989,0.9487378640776699,2,2,True,0.8795669674873352,0.8770136833190918,0.002553284168243408,0.0039625102654099464,7.815441999809991
voc,resnet50,gradcam,4263,2,0.005,1,3247925513014509242,valid,0.998066522235321,0.9686151431934091,2,2,True,0.8795669674873352,0.8799025416374207,0.0003355741500854492,0.003958556335419416,7.887028999903123
voc,resnet50,gradcam,4263,2,0.005,2,1389457712123523278,valid,0.9974108609676126,0.9636079045196635,2,2,True,0.8795669674873352,0.8784326314926147,0.001134335994720459,0.003949703648686409,7.865287000186072
voc,resnet50,gradcam,4263,2,0.005,3,480244618116577529,valid,0.9976828905880876,0.9740361919748229,2,2,True,0.8795669674873352,0.8807052373886108,0.0011382699012756348,0.0039580343291163445,7.938815999750659
voc,resnet50,gradcam,4263,2,0.005,4,7967479866348952647,valid,0.9978803667545526,0.96015625,2,2,True,0.8795669674873352,0.8794204592704773,0.00014650821685791016,0.003958020359277725,7.90094300009514
voc,resnet50,gradcam,9735,8,0.005,0,429024551757205530,valid,0.8471780576298957,0.8905191873589164,6,6,True,0.31881433725357056,0.32290229201316833,0.004087954759597778,0.003983628004789352,7.7790309996998985
voc,resnet50,gradcam,9735,8,0.005,1,38723299165083365,valid,0.7883723651740765,0.8457446808510638,6,6,True,0.31881433725357056,0.3240482211112976,0.005233883857727051,0.003989045042544603,7.840571000087948
voc,resnet50,gradcam,9735,8,0.005,2,9178114752112229949,valid,0.8125461587843235,0.7271789582258896,6,6,True,0.31881433725357056,0.32005757093429565,0.0012432336807250977,0.003987479489296675,7.836336999844207
voc,resnet50,gradcam,9735,8,0.005,3,1031284293776987046,valid,0.7858583334253852,0.817408613825552,6,6,True,0.31881433725357056,0.31962183117866516,0.0008074939250946045,0.003983379807323217,7.840059000045585
voc,resnet50,gradcam,9735,8,0.005,4,3348561243312525669,valid,0.7549424603971308,0.5528920507268791,6,6,True,0.31881433725357056,0.3191087245941162,0.0002943873405456543,0.0039871190674602985,7.891696000115189
voc,resnet50,gradcam,2260,13,0.005,0,5025200367840149463,valid,0.9941417743705213,0.8914436486995854,13,13,True,0.8876165151596069,0.8874125480651855,0.00020396709442138672,0.003985061775892973,7.7547060000142665
voc,resnet50,gradcam,2260,13,0.005,1,3411743008570029691,valid,0.9951799380357523,0.9237109449875407,13,13,True,0.8876165151596069,0.8817504644393921,0.005866050720214844,0.003988680895417929,7.9683060002935235
voc,resnet50,gradcam,2260,13,0.005,2,7032992938641812369,valid,0.9846605680753222,0.9494949494949495,13,13,True,0.8876165151596069,0.8854643702507019,0.0021521449089050293,0.003985942341387272,7.867220000207453
voc,resnet50,gradcam,2260,13,0.005,3,4430730098924563606,valid,0.9943885982487422,0.9476033378614399,13,13,True,0.8876165151596069,0.8864406943321228,0.0011758208274841309,0.0040060668252408504,7.85606799991001
voc,resnet50,gradcam,2260,13,0.005,4,7988849592980058792,valid,0.9992391182056747,0.8854029682509863,13,13,True,0.8876165151596069,0.8817170262336731,0.005899488925933838,0.003984048031270504,7.846398999845405
voc,resnet50,gradcam,605,6,0.005,0,1408266758386522545,valid,0.9758509596906269,0.9288871804728042,3,3,True,0.630755603313446,0.6169497966766357,0.013805806636810303,0.003988117910921574,7.846378999602166
voc,resnet50,gradcam,605,6,0.005,1,734413310480609420,valid,0.9790127055654197,0.9138062547673532,3,3,True,0.630755603313446,0.6510592103004456,0.02030360698699951,0.003993346821516752,7.8958809999676305
voc,resnet50,gradcam,605,6,0.005,2,6413108089302143601,valid,0.9776631576774982,0.9329738058551618,3,3,True,0.630755603313446,0.6627662181854248,0.03201061487197876,0.003993013873696327,7.884124000156589
voc,resnet50,gradcam,605,6,0.005,3,2368469526416546982,valid,0.975731847021915,0.8889516280820629,3,3,True,0.630755603313446,0.6310265064239502,0.0002709031105041504,0.004002243280410767,7.895983999787859
voc,resnet50,gradcam,605,6,0.005,4,5244897393308048599,valid,0.9854888379934117,0.9525291828793774,3,3,True,0.630755603313446,0.6540774703025818,0.023321866989135742,0.003978576976805925,8.204370000385097
voc,resnet50,gradcam,12,6,0.005,0,6380489679620311017,valid,0.9195452332160907,0.9510108864696734,6,6,True,0.8839967846870422,0.8640463948249817,0.019950389862060547,0.003993874881416559,7.810051999967982
voc,resnet50,gradcam,12,6,0.005,1,7024435155116285770,valid,0.9777642109192226,0.9759795235282536,6,6,True,0.8839967846870422,0.8773746490478516,0.006622135639190674,0.003997286316007376,7.9666520000500896
voc,resnet50,gradcam,12,6,0.005,2,3062577145113922538,valid,0.9771222948063847,0.9663009404388715,6,6,True,0.8839967846870422,0.8737643957138062,0.010232388973236084,0.003982046153396368,7.982580999851052
voc,resnet50,gradcam,12,6,0.005,3,756160407238986896,valid,0.9574867056495392,0.9686151431934091,6,6,True,0.8839967846870422,0.8726634383201599,0.011333346366882324,0.003993476741015911,7.893630000125995
voc,resnet50,gradcam,12,6,0.005,4,2380232883162648843,valid,0.9570682902544391,0.9586260733801717,6,6,True,0.8839967846870422,0.8734297752380371,0.010567009449005127,0.003986918833106756,7.9148969998641405
voc,resnet50,gradcam,6335,4,0.005,0,7266703710182033630,valid,0.9861632403141329,0.9167303284950343,4,4,True,0.8150165677070618,0.8287543058395386,0.013737738132476807,0.003975051920861006,7.812173999809602
voc,resnet50,gradcam,6335,4,0.005,1,2058730484570914110,valid,0.9902586565744401,0.9605391678062122,4,4,True,0.8150165677070618,0.8192363381385803,0.004219770431518555,0.003979587461799383,7.892582000295079
voc,resnet50,gradcam,6335,4,0.005,2,5622625592551355526,valid,0.9920322555426249,0.9468477206595538,4,4,True,0.8150165677070618,0.8240769505500793,0.009060382843017578,0.003989832010120153,7.889960000284191
voc,resnet50,gradcam,6335,4,0.005,3,1149384304444514773,valid,0.989610945819586,0.9311141042909371,4,4,True,0.8150165677070618,0.8237393498420715,0.008722782135009766,0.003973313607275486,7.852067999920109
voc,resnet50,gradcam,6335,4,0.005,4,1368511953220648720,valid,0.9954727168680438,0.933718689788054,4,4,True,0.8150165677070618,0.8263136148452759,0.011297047138214111,0.0039856210350990295,7.814698999936809
voc,resnet50,gradcam,7467,18,0.005,0,7800003000653008807,valid,0.9925214801030481,0.9483595418365366,18,18,True,0.9416565299034119,0.9448649883270264,0.003208458423614502,0.0039892964996397495,7.710388000305102
voc,resnet50,gradcam,7467,18,0.005,1,3182953704350948054,valid,0.9912449933240518,0.9616888193901486,18,18,True,0.9416565299034119,0.94178307056427,0.0001265406608581543,0.0039834268391132355,7.847281000067596
voc,resnet50,gradcam,7467,18,0.005,2,8787006245562663044,valid,0.9845621430677471,0.9822239778787281,18,18,True,0.9416565299034119,0.9446591138839722,0.0030025839805603027,0.003987150266766548,7.814938000137772
voc,resnet50,gradcam,7467,18,0.005,3,2631177189532017221,valid,0.9832423394097587,0.9705478107205969,18,18,True,0.9416565299034119,0.9451666474342346,0.003510117530822754,0.003980529494583607,7.8120399998624634
voc,resnet50,gradcam,7467,18,0.005,4,2697424900096002369,valid,0.987473679549221,0.9624560031286664,18,18,True,0.9416565299034119,0.946285605430603,0.004629075527191162,0.003988667391240597,7.772665000175039
voc,resnet50,gradcam,8923,6,0.005,0,8535845287753839827,valid,0.9960081992663219,0.8128612716763006,6,6,True,0.8693526387214661,0.8674189448356628,0.0019336938858032227,0.003981161862611771,7.711544999892794
voc,resnet50,gradcam,8923,6,0.005,1,6425213829186736156,valid,0.994614593917039,0.877642656688494,6,6,True,0.8693526387214661,0.8676608800888062,0.0016917586326599121,0.0039887200109660625,7.856530000026396
voc,resnet50,gradcam,8923,6,0.005,2,8216193328553423208,valid,0.9944525367245404,0.9149017363098645,6,6,True,0.8693526387214661,0.8688538074493408,0.0004988312721252441,0.003965487238019705,7.836577000034595
voc,resnet50,gradcam,8923,6,0.005,3,8727306689685044685,valid,0.9947772541372534,0.9170964660936007,6,6,True,0.8693526387214661,0.8722802996635437,0.0029276609420776367,0.003974519670009613,7.809767999788164
voc,resnet50,gradcam,8923,6,0.005,4,2115439416598246831,valid,0.9956004308794446,0.9211332312404288,6,6,True,0.8693526387214661,0.8736661076545715,0.004313468933105469,0.003985342103987932,7.897287999639957
voc,resnet50,gradcam,6070,2,0.005,0,8176075420989258968,valid,0.9823217381065685,0.9203980099502488,2,2,True,0.9052754044532776,0.9122834801673889,0.007008075714111328,0.003990681376308203,7.734948999768676
voc,resnet50,gradcam,6070,2,0.005,1,3883376375087179934,valid,0.9914057604664974,0.9370777842115422,2,2,True,0.9052754044532776,0.9078380465507507,0.0025626420974731445,0.0039891996420919895,7.820427999831736
voc,resnet50,gradcam,6070,2,0.005,2,937512255825271957,valid,0.9793240208578337,0.9061728395061729,2,2,True,0.9052754044532776,0.9138814210891724,0.008606016635894775,0.003979874309152365,7.8089109997563355
voc,resnet50,gradcam,6070,2,0.005,3,8862256097771777575,valid,0.9873506758101357,0.9138062547673532,2,2,True,0.9052754044532776,0.9184707403182983,0.013195335865020752,0.003977686632424593,7.846037000035722
voc,resnet50,gradcam,6070,2,0.005,4,8352079534336211832,valid,0.9823696602690677,0.9211332312404288,2,2,True,0.9052754044532776,0.9105559587478638,0.005280554294586182,0.003990346100181341,7.8281420001076185
voc,resnet50,gradcam,9350,6,0.005,0,7528528802294777855,valid,0.9967609797583047,0.9609222352481438,6,6,True,0.891403317451477,0.890053927898407,0.0013493895530700684,0.004013692028820515,7.768997999846761
voc,resnet50,gradcam,9350,6,0.005,1,3984736845230428495,valid,0.9977666729483706,0.9609222352481438,6,6,True,0.891403317451477,0.8933632969856262,0.00195997953414917,0.003990530036389828,7.829917999970348
voc,resnet50,gradcam,9350,6,0.005,2,760316986588722661,valid,0.9981877020600339,0.9663009404388715,6,6,True,0.891403317451477,0.8947238922119141,0.0033205747604370117,0.003996381536126137,7.836808000320161
voc,resnet50,gradcam,9350,6,0.005,3,3335686919868180309,valid,0.998885192515192,0.9896907216494846,6,6,True,0.891403317451477,0.8935974836349487,0.0021941661834716797,0.003987916279584169,7.823588000064774
voc,resnet50,gradcam,9350,6,0.005,4,2731706351980836960,valid,0.9955569805935209,0.975201731942531,6,6,True,0.891403317451477,0.8951025009155273,0.003699183464050293,0.003991837613284588,7.825336999758292
voc,resnet50,gradcam,6136,16,0.005,0,3553062391789888395,valid,0.9946820022266255,0.9904799682665609,16,16,True,0.7987332940101624,0.7987841963768005,5.0902366638183594e-05,0.0039986493065953255,7.913595999980316
voc,resnet50,gradcam,6136,16,0.005,1,9040047505948696195,valid,0.990799287968654,0.99245582688108,16,16,True,0.7987332940101624,0.7999414205551147,0.0012081265449523926,0.003985515795648098,7.942816000195307
voc,resnet50,gradcam,6136,16,0.005,2,3731367986805198140,valid,0.9952402738449252,0.9892963330029733,16,16,True,0.7987332940101624,0.7983636260032654,0.00036966800689697266,0.003996615298092365,7.855717999973422
voc,resnet50,gradcam,6136,16,0.005,3,4758686824483242357,valid,0.9926917810059069,0.99245582688108,16,16,True,0.7987332940101624,0.8020577430725098,0.003324449062347412,0.00397955346852541,7.784101999732229
voc,resnet50,gradcam,6136,16,0.005,4,5987871277666387327,valid,0.9883728189668131,0.99245582688108,16,16,True,0.7987332940101624,0.7976427674293518,0.0010905265808105469,0.003982909023761749,7.826421000117989
voc,resnet50,gradcam,8919,12,0.005,0,8997875348459840141,valid,0.9684852447817709,0.9574800078018334,11,11,True,0.859633207321167,0.8433731198310852,0.016260087490081787,0.003982063848525286,7.754543000373815
voc,resnet50,gradcam,8919,12,0.005,1,6719013068151611595,valid,0.9870780240978809,0.979877687906885,11,11,True,0.859633207321167,0.8525615334510803,0.00707167387008667,0.0039967880584299564,7.805091000136599
voc,resnet50,gradcam,8919,12,0.005,2,6804670966095309884,valid,0.9714434286445902,0.9674573613017056,11,11,True,0.859633207321167,0.8672017455101013,0.007568538188934326,0.003976715728640556,7.814967000285833
voc,resnet50,gradcam,8919,12,0.005,3,2840208956740015292,valid,0.9859295567566704,0.9613054524135235,11,11,True,0.859633207321167,0.8621519804000854,0.002518773078918457,0.003986033145338297,7.803754000178742
voc,resnet50,gradcam,8919,12,0.005,4,4984008792992495882,valid,0.989486899350535,0.9787066246056783,11,11,True,0.859633207321167,0.8473986983299255,0.012234508991241455,0.00398150784894824,7.807568000316678
voc,resnet50,gradcam,6252,11,0.005,0,7374814095542933128,valid,0.9812396936780842,0.9771473601260835,11,11,True,0.8222142457962036,0.824184238910675,0.0019699931144714355,0.003989774733781815,7.682829999794194
voc,resnet50,gradcam,6252,11,0.005,1,584848945964013034,valid,0.984842830802296,0.9574800078018334,11,11,True,0.8222142457962036,0.8221269249916077,8.732080459594727e-05,0.003996257204562426,7.817039999736153
voc,resnet50,gradcam,6252,11,0.005,2,8298605397671154098,valid,0.9830224604512192,0.9666862629825593,11,11,True,0.8222142457962036,0.8172988891601562,0.004915356636047363,0.004003005567938089,7.831676000023435
voc,resnet50,gradcam,6252,11,0.005,3,3425794410507211966,valid,0.9861861594651328,0.9536694568814483,11,11,True,0.8222142457962036,0.8180009722709656,0.004213273525238037,0.003998854663223028,7.811627000137378
voc,resnet50,gradcam,6252,11,0.005,4,5863502613563450398,valid,0.9800035504232267,0.9430784123910939,11,11,True,0.8222142457962036,0.8204160332679749,0.0017982125282287598,0.003985176328569651,7.7990800000407035
voc,resnet50,gradcam,9348,0,0.005,0,110231658331128164,valid,0.9816986290792309,0.950252623396813,0,0,True,0.8602035045623779,0.8547512292861938,0.005452275276184082,0.004001502878963947,7.8463909999300085
voc,resnet50,gradcam,9348,0,0.005,1,9002787145464827941,valid,0.9537128164023491,0.9090736161308731,0,0,True,0.8602035045623779,0.8330631852149963,0.027140319347381592,0.003981970716267824,7.9033970000637055
voc,resnet50,gradcam,9348,0,0.005,2,3850202729401011018,valid,0.9849504696063391,0.9663009404388715,0,0,True,0.8602035045623779,0.8592604994773865,0.0009430050849914551,0.003976086620241404,7.810891999724845
voc,resnet50,gradcam,9348,0,0.005,3,6347149697064204936,valid,0.9914920164227721,0.9651458782063834,0,0,True,0.8602035045623779,0.8537225723266602,0.0064809322357177734,0.003989476710557938,7.808188000126393
voc,resnet50,gradcam,9348,0,0.005,4,86957952805582142,valid,0.9806987219832225,0.9389489953632149,0,0,True,0.8602035045623779,0.8444452881813049,0.015758216381072998,0.003998749423772097,7.828984999832755
voc,resnet50,gradcam,9185,11,0.005,0,770057058163844119,valid,0.969443658370955,0.9759795235282536,11,11,True,0.8715154528617859,0.8573436141014099,0.014171838760375977,0.003968844190239906,7.837174000087543
voc,resnet50,gradcam,9185,11,0.005,1,430113233436584468,valid,0.9633220889765313,0.9167303284950343,11,11,True,0.8715154528617859,0.8446852564811707,0.026830196380615234,0.003979220986366272,7.872350000070583
voc,resnet50,gradcam,9185,11,0.005,2,7277659768102874392,valid,0.9629391855289133,0.9525291828793774,11,11,True,0.8715154528617859,0.8459489345550537,0.025566518306732178,0.003960773814469576,7.866372000080446
voc,resnet50,gradcam,9185,11,0.005,3,2356679689533405010,valid,0.9755381477438714,0.9408238251788822,11,11,True,0.8715154528617859,0.8494166731834412,0.022098779678344727,0.003942582290619612,9.101775000090129
voc,resnet50,gradcam,9185,11,0.005,4,4418457342207845275,valid,0.9741095141523013,0.9487378640776699,11,11,True,0.8715154528617859,0.8611859083175659,0.01032954454421997,0.0039626555517315865,7.910985999842524
voc,resnet50,gradcam,6219,11,0.005,0,3701942161707854505,valid,0.9853844426869901,0.9822239778787281,11,11,True,0.8881937265396118,0.8920159339904785,0.0038222074508666992,0.003990946803241968,7.802781000009418
voc,resnet50,gradcam,6219,11,0.005,1,6540902343793752805,valid,0.9886499302849849,0.9705478107205969,11,11,True,0.8881937265396118,0.8894118666648865,0.0012181401252746582,0.003979867324233055,7.930635000320763
voc,resnet50,gradcam,6219,11,0.005,2,2348129838446693546,valid,0.9934183916545914,0.988902100673801,11,11,True,0.8881937265396118,0.8867692351341248,0.0014244914054870605,0.003976752515882254,7.9267470000559115
voc,resnet50,gradcam,6219,11,0.005,3,2671931975039817424,valid,0.9881645357696571,0.9837912630954734,11,11,True,0.8881937265396118,0.8893832564353943,0.0011895298957824707,0.003990772180259228,7.86694999987958
voc,resnet50,gradcam,6219,11,0.005,4,1899445604942049004,valid,0.9918440053997809,0.988508024569051,11,11,True,0.8881937265396118,0.8903346061706543,0.0021408796310424805,0.00398498959839344,7.863519000238739
voc,resnet50,gradcam,1273,2,0.005,0,9168507270778338518,valid,0.9963793343006502,0.9408238251788822,2,2,True,0.9694880843162537,0.9686906337738037,0.0007974505424499512,0.00399660924449563,7.808524000211037
voc,resnet50,gradcam,1273,2,0.005,1,3080832874991223474,valid,0.9947430526535316,0.933718689788054,2,2,True,0.9694880843162537,0.9687541723251343,0.0007339119911193848,0.00399231631308794,7.806626000274264
voc,resnet50,gradcam,1273,2,0.005,2,586347988131817274,valid,0.9953314937611278,0.9744245524296675,2,2,True,0.9694880843162537,0.9668821692466736,0.002605915069580078,0.003985802177339792,7.827721000012389
voc,resnet50,gradcam,1273,2,0.005,3,1659127970543462193,valid,0.9924380427317996,0.9329738058551618,2,2,True,0.9694880843162537,0.9685869216918945,0.0009011626243591309,0.00399787537753582,7.827137999811384
voc,resnet50,gradcam,1273,2,0.005,4,7020780874504587280,valid,0.9976277900404452,0.9449612403100776,2,2,True,0.9694880843162537,0.968166708946228,0.0013213753700256348,0.003988410346210003,7.854126999973232
voc,resnet50,gradcam,563,3,0.005,0,6949831724463588672,valid,0.9903350674816721,0.9740361919748229,3,3,True,0.9385084509849548,0.9384347200393677,7.37309455871582e-05,0.003985056187957525,7.710472000326263
voc,resnet50,gradcam,563,3,0.005,1,4026115949122591262,valid,0.9765673432648084,0.9881141045958796,3,3,True,0.9385084509849548,0.939475953578949,0.0009675025939941406,0.003998697269707918,7.872350000070583
voc,resnet50,gradcam,563,3,0.005,2,5222168100560739601,valid,0.9824646677654065,0.9578618806086617,3,3,True,0.9385084509849548,0.9371242523193359,0.0013841986656188965,0.003974745515733957,7.814771999619552
voc,resnet50,gradcam,563,3,0.005,3,5376010537337676334,valid,0.9783898195433343,0.9663009404388715,3,3,True,0.9385084509849548,0.939706563949585,0.001198112964630127,0.003988063428550959,7.834060999812209
voc,resnet50,gradcam,563,3,0.005,4,1180884290087723805,valid,0.9922104098097633,0.9771473601260835,3,3,True,0.9385084509849548,0.9391656517982483,0.000657200813293457,0.003985632210969925,7.828578000044217
voc,resnet50,gradcam,9524,14,0.005,0,2917751078990365690,valid,0.994583421280779,0.9590083935194222,14,14,True,0.6422834992408752,0.6442757248878479,0.0019922256469726562,0.003989378456026316,7.749064000108774
voc,resnet50,gradcam,9524,14,0.005,1,2383114237310698817,valid,0.9968331089394938,0.9578618806086617,14,14,True,0.6422834992408752,0.6413970589637756,0.0008864402770996094,0.0040086666122078896,7.854817999941588
voc,resnet50,gradcam,9524,14,0.005,2,1056569341057656110,valid,0.990301934943378,0.933718689788054,14,14,True,0.6422834992408752,0.6479074358940125,0.005623936653137207,0.0039850687608122826,7.7806450003663485
voc,resnet50,gradcam,9524,14,0.005,3,2031197014861192982,valid,0.9953863214918887,0.9570982839313572,14,14,True,0.6422834992408752,0.6405437588691711,0.0017397403717041016,0.004000959452241659,8.358883000255446
voc,resnet50,gradcam,9524,14,0.005,4,3605346839599098624,valid,0.9908437761182726,0.9393236714975846,14,14,True,0.6422834992408752,0.6444644927978516,0.0021809935569763184,0.003987139090895653,7.820121999884577
voc,resnet50,gradcam,6067,0,0.005,0,5723002977642024367,valid,0.9839387708909944,0.9200306102927109,0,0,True,0.9529053568840027,0.9545568227767944,0.001651465892791748,0.003997919149696827,7.737365999673784
voc,resnet50,gradcam,6067,0,0.005,1,5529229040250783174,valid,0.9851608842237939,0.9149017363098645,0,0,True,0.9529053568840027,0.9550440311431885,0.002138674259185791,0.0039818924851715565,7.868620999943232
voc,resnet50,gradcam,6067,0,0.005,2,1877803580088221135,valid,0.9768254417307701,0.9255564082885649,0,0,True,0.9529053568840027,0.9515306949615479,0.001374661922454834,0.004006372764706612,7.810191999851668
voc,resnet50,gradcam,6067,0,0.005,3,5551567823411456925,valid,0.9835537172036205,0.9296289175158623,0,0,True,0.9529053568840027,0.9529173970222473,1.2040138244628906e-05,0.00400070333853364,7.837726000161638
voc,resnet50,gradcam,6067,0,0.005,4,1983970328660534008,valid,0.9762239133276931,0.8925136715066944,0,0,True,0.9529053568840027,0.9508184194564819,0.002086937427520752,0.003985370974987745,7.810955999957514
voc,resnet50,gradcam,5407,18,0.005,0,9086438905188328775,valid,0.982844789080255,0.9237109449875407,18,18,True,0.875863790512085,0.8610707521438599,0.014793038368225098,0.003933584317564964,7.708888999786723
voc,resnet50,gradcam,5407,18,0.005,1,7301998592360026452,valid,0.9864207474891511,0.9076221250712793,18,18,True,0.875863790512085,0.8713311553001404,0.00453263521194458,0.00392915541306138,7.827039000403602
voc,resnet50,gradcam,5407,18,0.005,2,7160963401273547667,valid,0.9840338158413257,0.8320554947060971,18,18,True,0.875863790512085,0.8590502142906189,0.016813576221466064,0.003928649704903364,7.8676799998902425
voc,resnet50,gradcam,5407,18,0.005,3,2048276915005807060,valid,0.9705263068448761,0.8885961610839292,18,18,True,0.875863790512085,0.872108519077301,0.0037552714347839355,0.003949337638914585,7.858556999963184
voc,resnet50,gradcam,5407,18,0.005,4,5464098046004089150,valid,0.98536333990656,0.8982409684130888,18,18,True,0.875863790512085,0.8594649434089661,0.016398847103118896,0.003942001610994339,7.816862000254332
voc,resnet50,gradcam,7863,7,0.005,0,5134825225546985846,valid,0.9891028669471005,0.9359567901234568,7,7,True,0.9493125677108765,0.9602235555648804,0.010910987854003906,0.00396859273314476,7.711390000167739
voc,resnet50,gradcam,7863,7,0.005,1,2511839093063816830,valid,0.9870886295300042,0.9116190476190477,7,7,True,0.9493125677108765,0.9602744579315186,0.01096189022064209,0.0039800722151994705,7.814302000042517
voc,resnet50,gradcam,7863,7,0.005,2,5448166675399807755,valid,0.993722737541335,0.9248177982355198,7,7,True,0.9493125677108765,0.9588422775268555,0.009529709815979004,0.003975120838731527,7.8469589998348965
voc,resnet50,gradcam,7863,7,0.005,3,6295564134202275404,valid,0.9890057250579092,0.9303712252356222,7,7,True,0.9493125677108765,0.956940233707428,0.007627665996551514,0.00397254154086113,7.807980000052339
voc,resnet50,gradcam,7863,7,0.005,4,3712980148670184908,valid,0.981178493805374,0.9385744639752752,7,7,True,0.9493125677108765,0.9592329263687134,0.009920358657836914,0.003971342463046312,7.891016000030504
voc,resnet50,gradcam,6162,0,0.005,0,7632449449902570069,valid,0.9768317936280215,0.9609222352481438,0,0,True,0.947618305683136,0.9458259344100952,0.0017923712730407715,0.0039952602237463,7.725771999957942
voc,resnet50,gradcam,6162,0,0.005,1,3802685298682577884,valid,0.9759181078860758,0.9532892175943947,0,0,True,0.947618305683136,0.9455755352973938,0.0020427703857421875,0.003990139812231064,7.8029549999882875
voc,resnet50,gradcam,6162,0,0.005,2,645666305175528849,valid,0.9617481081916226,0.9655307481394438,0,0,True,0.947618305683136,0.9461162090301514,0.0015020966529846191,0.003984477836638689,7.830378000107885
voc,resnet50,gradcam,6162,0,0.005,3,8408867924325803249,valid,0.9483120527846535,0.9643765903307888,0,0,True,0.947618305683136,0.9444532990455627,0.003165006637573242,0.003993939142674208,7.801955000104499
voc,resnet50,gradcam,6162,0,0.005,4,4498081951960403672,valid,0.9577948913889337,0.9613054524135235,0,0,True,0.947618305683136,0.9470352530479431,0.0005830526351928711,0.0039866771548986435,7.806294999681995
voc,resnet50,gradcam,9754,14,0.005,0,7739242529401136328,valid,0.9725120549776665,0.7100017038677798,17,17,True,0.6763133406639099,0.675159215927124,0.0011541247367858887,0.00396427558735013,7.751815000119677
